Location,Date,Temperature,Humidity,Wind_Speed,CO2_Ambient_Level
Gabès,11/18/2024,19.1,45,14.4,367.72
Gabès,2/14/2024,17,45,6.7,447.89
Sfax,10/25/2024,13.3,58,3,495.48
Nabeul,9/24/2024,36.5,77,15.7,382.75
Sousse,11/15/2024,16.6,55,12.5,499.33
Sfax,12/29/2024,33.3,52,4,437.76
Tunis,9/13/2024,27.1,36,3.3,473.01
Gabès,6/18/2024,24.6,58,4.9,487.62
Tunis,7/29/2024,23.8,58,7.7,453.87
Nabeul,4/7/2024,vignt,90,14.9,351.03
Nabeul,1/20/2024,24.6,100,17.3,485.48
Sousse,5/11/2024,20.7,82,13.1,367.2
Gabès,1/11/2025,27.1,36,16.1,425.13
Gabès,3/18/2024,25.1,57,14.8,408.4
Sousse,1/30/2024,31.5,81,16,376.82
Gabès,4/10/2024,41.2,35,8.8,443.2
Gabès,2/25/2024,11,83,6.3,431.63
Gabès,4/13/2024,15.8,54,9.6,493.42
Sfax,9/24/2024,40.2,98,10.3,433
Gabès,1/9/2025,10.6,41,8.8,457.54
Nabeul,1/14/2025,11.4,54,5.2,439.59
Nabeul,4/7/2024,27.8,,9.3,395.89
Sousse,4/14/2024,10.7,27,8.1,409.51
Sousse,10/22/2024,40.1,54,10.1,377.31
Gabès,10/7/2024,446,,15.1,420820
Sfax,2/7/2024,14.8,27,16,499.29
Gabès,5/5/2024,17.8,88,19.7,369.2
Tunis,12/4/2024,21,60,5.9,499.32
Nabeul,5/1/2024,19.6,74,7.8,381
Tunis,8/18/2024,18.6,60,2.8,493.29
Tunis,1/20/2024,25.1,88,9.9,466.57
Sousse,11/22/2024,20.8,56,3.9,358.23
Nabeul,8/13/2024,28.2,47,5.1,449.62
Gabès,1/7/2025,21.4,92,3.9,473.69
Tunis,11/10/2024,25,62,16.1,370.62
Sfax,9/30/2024,31.3,56,17.2,496.25
Sfax,12/6/2024,20.6,92,12.4,390.02
Tunis,1/20/2024,34.8,22,6.5,469140
Tunis,7/14/2024,36.5,25,12.3,372.32
Gabès,7/25/2024,27.1,74,8.6,489.88
Tunis,7/17/2024,13.4,43,9.3,356.12
Gabès,1/12/2025,33.3,35,3.9,427.05
Tunis,12/12/2024,36.9,54,10.8,432.83
Sousse,7/28/2024,38.1,,6.2,467.33
Sfax,2/5/2024,35.8,78,2.3,405.18
Sousse,1/10/2025,44,46,15.7,411.91
Sousse,5/25/2024,23.5,,18.1,393.5
Nabeul,6/10/2024,12.3,68,4.7,458.2
Sousse,7/29/2024,24.8,91,18.8,498.56
Nabeul,1/19/2024,28.4,94,19.3,393.72
Sfax,7/30/2024,33.7,70,11.8,366.84
Nabeul,4/16/2024,37.5,52,1.9,440.65
Sfax,6/3/2024,35.9,74,7,399.73
Sousse,3/3/2024,36.3,20,18.2,464.48
Nabeul,6/4/2024,15.7,47,14.8,434.2
Tunis,8/7/2024,1622.4,81,18.7,426.52
Tunis,8/12/2024,41.9,96,9.2,408.68
Tunis,10/20/2024,28.9,60,17.7,486.67
Tunis,3/21/2024,26.9,22,16.4,437.41
Gabès,6/3/2024,34.3,52,12.1,350.5
Tunis,8/24/2024,42.3,67,19.9,436.9
Nabeul,2/14/2024,10.7,78,9,479.46
Nabeul,4/16/2024,45,78,6.3,373.4
Sfax,7/25/2024,vignt,44,8.4,396
Sfax,12/12/2024,42.9,87,2,456.02
Nabeul,7/28/2024,21.6,42,6.9,432.71
Tunis,3/30/2024,28.2,73,14.8,368.71
Tunis,12/29/2024,30.5,,14.9,413.38
Sousse,4/30/2024,26.5,71,1.9,370.09
Nabeul,1/15/2025,13.7,37,17.5,379.25
Gabès,1/22/2024,11.6,39,7.8,365.68
Sousse,6/18/2024,20.3,20,2.6,427.54
Sfax,4/12/2024,31.1,39,16.7,454.08
Nabeul,2/9/2024,42.7,56,7.2,461.04
Sousse,11/5/2024,21.7,95,5.8,371.19
Sfax,10/31/2024,2152,,5,369.93
Sfax,2/7/2024,35.4,,11.5,403240
Sousse,11/11/2024,40.1,34,11.6,364.34
Tunis,4/14/2024,vignt,68,19,451.19
Tunis,3/29/2024,24.9,96,10,464.24
Sfax,7/26/2024,550.8,,7.9,387.8
Gabès,7/27/2024,17.5,56,17.1,458.22
Tunis,2/26/2024,17.5,,1.8,480450
Gabès,3/19/2024,27,48,6.9,366.43
Sousse,6/3/2024,22.3,94,12,467.71
Tunis,8/17/2024,16.5,96,18.9,490.38
Nabeul,2/16/2024,12.9,78,9.8,446.34
Sousse,12/5/2024,42,41,8.7,429.07
Tunis,11/12/2024,35.8,98,8.5,407.93
Nabeul,8/19/2024,26.3,44,0.6,412.96
Sousse,1/24/2024,20.6,36,13.3,496.04
Tunis,4/8/2024,19.9,78,4.3,367.29
Tunis,7/3/2024,33.8,21,11.5,402.45
Sousse,9/7/2024,1076,90,14.5,498.14
Nabeul,2/18/2024,21.3,46,13.3,404.67
Nabeul,9/28/2024,41.1,51,17.8,456.05
Gabès,11/12/2024,vignt,93,6.4,471140
Sousse,11/16/2024,22.4,45,19.2,404.77
Sfax,12/15/2024,35.2,60,2.9,360.45
Tunis,3/12/2024,36.2,78,9.3,471.21
Sfax,11/27/2024,1637.1,28,17.9,384360
Sfax,11/14/2024,18.5,55,17.3,380.96
Gabès,2/21/2024,21.1,25,19.2,402.6
Sfax,5/11/2024,41.3,80,6.7,425.47
Tunis,11/2/2024,32.7,78,17.7,488.35
Sfax,10/17/2024,44,36,9,358.17
Sousse,7/23/2024,vignt,,2.7,389.13
Sfax,12/1/2024,vignt,22,7,471.42
Tunis,5/29/2024,23.3,47,3.6,371.52
Sfax,11/25/2024,14.2,40,2.7,434.7
Sousse,8/29/2024,vignt,,17.9,439180
Sousse,10/19/2024,12.3,25,7.5,450.78
Gabès,1/8/2025,42.9,51,11.3,374.69
Nabeul,11/25/2024,13.7,71,11.9,419.96
Gabès,4/13/2024,16.3,68,2.2,415.73
Nabeul,3/26/2024,16,55,14.2,480.8
Nabeul,12/6/2024,21.1,93,17.9,357.07
Nabeul,1/22/2024,19.7,74,6.4,433.76
Nabeul,4/7/2024,29.4,44,19.5,433.85
Tunis,4/4/2024,33.1,73,12.6,481.55
Sousse,6/23/2024,15.3,28,18.5,440.06
Gabès,5/18/2024,2055,28,16.9,480.17
Tunis,5/21/2024,43.1,64,4.8,368380
Sfax,9/29/2024,18.8,98,9.2,458.48
Sfax,5/14/2024,18.3,,13.7,386.23
Nabeul,11/2/2024,10.3,95,16.7,484.52
Sfax,11/9/2024,11,56,8.2,350.43
Nabeul,10/13/2024,2518.7,71,15.6,419830
Gabès,8/25/2024,28.4,48,6.8,484.19
Tunis,2/26/2024,19.8,58,8,494.27
Nabeul,10/17/2024,24.5,67,9.2,472.87
Nabeul,2/4/2024,13.8,49,9.7,361.96
Tunis,4/25/2024,30.3,72,4.3,490.43
Gabès,9/27/2024,14.9,68,5,387.97
Nabeul,7/4/2024,18.8,72,6.3,493.74
Nabeul,4/24/2024,36.7,25,16.7,372.86
Tunis,9/28/2024,16.4,24,12.8,442.48
Gabès,5/24/2024,29.7,31,12.1,494
Tunis,12/6/2024,24.6,60,14,374.84
Sfax,9/23/2024,44.6,65,13.5,408.14
Gabès,10/18/2024,17.5,34,19,486.76
Tunis,2/19/2024,19.3,78,18.8,440.37
Tunis,3/25/2024,36.4,31,10.4,388.16
Sfax,7/24/2024,36.7,89,19,366.47
Gabès,9/25/2024,25.8,56,3,393.96
Nabeul,1/1/2025,19.7,72,15.4,388.88
Gabès,6/12/2024,36.5,70,17.2,466.62
Sfax,1/15/2025,20.6,85,11.6,352.65
Sousse,3/2/2024,38.8,68,1.6,475.84
Gabès,10/2/2024,11.3,71,10.5,468.03
Nabeul,4/18/2024,20.8,27,11.1,424870
Tunis,2/16/2024,32.6,28,3.3,414.85
Gabès,2/8/2024,26.8,55,9.4,403.01
Sfax,7/22/2024,467.2,43,8.7,487.47
Tunis,6/15/2024,36.4,20,8.9,357.38
Nabeul,11/8/2024,38,87,7.3,395.39
Sousse,9/3/2024,22.9,65,17.7,404.11
Sfax,6/12/2024,14.7,60,9.7,403.67
Gabès,10/5/2024,44.5,83,15.5,459.15
Sousse,3/20/2024,11.1,92,15.9,459.35
Tunis,6/4/2024,20.7,87,11.6,379.37
Nabeul,2/12/2024,37.6,85,19.9,431.25
Gabès,12/21/2024,38.7,38,8.2,363.42
Gabès,5/28/2024,12.7,94,1.5,462.94
Tunis,7/5/2024,20.1,71,10.5,458.5
Nabeul,9/16/2024,18.3,68,10.8,489.47
Nabeul,4/5/2024,15.5,80,1.6,402.08
Nabeul,2/18/2024,41.2,32,6.5,361.57
Sousse,7/28/2024,23.1,54,18.5,440080
Sousse,8/23/2024,20.8,21,12.1,374.5
Tunis,6/9/2024,vignt,44,16.7,423510
Gabès,6/21/2024,15,95,19.2,425.74
Gabès,9/6/2024,34.3,20,13.7,409.61
Sfax,8/5/2024,30.8,36,18.7,378.04
Nabeul,6/17/2024,24.3,27,13.3,492.25
Sousse,10/30/2024,vignt,34,1,365030
Sfax,4/15/2024,13.3,51,17.3,364.25
Sfax,11/9/2024,31.7,73,9.7,446.77
Sfax,2/25/2024,18.6,36,14.3,412.95
Sousse,3/2/2024,33.6,59,2.8,405.02
Tunis,12/11/2024,28.3,23,17.5,389.46
Sfax,9/1/2024,14,,11.3,398.15
Tunis,9/29/2024,20.3,27,5.1,353.41
Tunis,6/6/2024,20.8,,5.6,442.48
Sfax,10/15/2024,vignt,48,3.4,439.99
Gabès,4/30/2024,19.5,51,14.1,499.4
Nabeul,7/19/2024,30.1,,13.7,483.83
Nabeul,8/7/2024,24.1,45,3.1,369.58
Sousse,9/29/2024,20.4,28,11.5,459.56
Sousse,10/20/2024,23,70,5.9,421.24
Sousse,10/9/2024,vignt,80,4.4,476.69
Sousse,4/1/2024,24.7,81,13.1,401.73
Sousse,4/28/2024,26.4,53,4.3,434.22
Sousse,1/21/2024,29.9,37,6.8,445.94
Sousse,8/22/2024,20.8,36,4.2,482.51
Tunis,12/4/2024,44.2,30,3.2,392.93
Gabès,12/21/2024,14.7,38,8.7,418.1
Gabès,6/16/2024,33.8,83,4.3,433.31
Sfax,6/29/2024,33.5,100,2,406.73
Gabès,8/30/2024,31.8,92,19.6,422.23
Sousse,8/6/2024,25.2,33,4.3,495.48
Nabeul,5/15/2024,35,47,15.5,449.32
Sfax,4/21/2024,19.9,53,18.8,431.58
Sousse,9/14/2024,43.2,98,14.1,465.66
Tunis,8/23/2024,520.8,,17.7,461770
Sfax,1/7/2025,20.1,91,5.2,372.02
Nabeul,5/28/2024,19.3,70,1.5,365.06
Gabès,12/23/2024,20.9,84,15.2,405.38
Nabeul,12/21/2024,23,53,8,477.58
Gabès,8/10/2024,40.6,53,17.7,403.63
Sousse,11/13/2024,20.2,65,6.7,356.83
Sfax,1/22/2024,34.1,71,12.4,376.25
Sfax,10/25/2024,vignt,,13.1,481.67
Sfax,10/30/2024,25.5,55,5.2,350.57
Tunis,10/5/2024,38,60,8.4,383.56
Sousse,1/20/2024,18.3,47,2.3,367.86
Sfax,6/10/2024,vignt,48,9.2,490.49
Sfax,3/2/2024,37.8,75,9.5,489.88
Sousse,3/10/2024,37.3,21,7.6,365.1
Sfax,12/29/2024,11.8,98,3.7,393.42
Gabès,1/23/2024,13.2,20,19.2,367.59
Sfax,3/17/2024,14.9,79,12.5,422.79
Gabès,2/12/2024,31.9,89,16.4,462.97
Nabeul,5/11/2024,44.4,53,1.3,378.83
Sousse,11/12/2024,35.2,99,0.8,445.96
Nabeul,12/1/2024,17.7,69,2.2,489.3
Gabès,12/4/2024,29,81,19,446320
Gabès,7/27/2024,15.1,40,8.3,486.3
Gabès,12/31/2024,33.3,20,8.5,431.99
Gabès,10/30/2024,12.4,86,18.9,473.89
Gabès,10/5/2024,23.4,32,13.8,442.24
Gabès,3/11/2024,22.3,53,19.3,480.81
Gabès,4/2/2024,42.7,91,19.2,481030
Sfax,3/22/2024,27,31,13.3,499.96
Tunis,9/2/2024,15.2,48,16,484.66
Sousse,4/27/2024,42.6,50,18.1,372.39
Sousse,9/25/2024,12.8,36,4.1,452.76
Sfax,8/22/2024,37.8,46,11.7,404.35
Nabeul,2/8/2024,30.4,74,13.9,462.77
Gabès,7/31/2024,vignt,58,10.1,404.67
Gabès,6/17/2024,25,30,7.6,350.8
Nabeul,2/15/2024,33.1,22,16.4,375.81
Tunis,11/6/2024,16.1,74,3.1,375.92
Gabès,11/28/2024,23.3,72,14.8,438.02
Gabès,12/28/2024,14,53,7.2,380.49
Tunis,10/31/2024,10.9,74,9.9,394.85
Sfax,6/4/2024,19.4,56,6.8,490.8
Gabès,2/13/2024,42,88,12,357.5
Gabès,6/19/2024,16.4,76,17.1,359.77
Nabeul,12/16/2024,272,,15.6,405620
Gabès,9/11/2024,33.8,63,5.2,424.88
Gabès,4/18/2024,37.4,29,3.4,398.79
Sfax,5/28/2024,1512,32,0.5,469740
Gabès,9/22/2024,16.1,23,17.6,448.45
Nabeul,12/12/2024,15.8,86,6.4,402.62
Sfax,9/30/2024,23.9,38,18.6,393.85
Tunis,10/5/2024,20.4,24,17.2,476.05
Sousse,6/12/2024,28.2,42,11.9,456.34
Gabès,1/20/2024,30.3,96,4.4,497.91
Gabès,7/18/2024,29.4,60,6.8,498.94
Sousse,5/25/2024,1692,63,7.8,433.22
Sfax,3/22/2024,28.5,53,6.1,450.48
Gabès,6/22/2024,38.2,94,8.8,456.1
Gabès,9/6/2024,21.5,77,0.6,379.22
Tunis,3/5/2024,12.1,59,13.5,401.2
Sousse,6/25/2024,44.9,,6.3,444620
Sfax,6/29/2024,42.9,26,15.2,424.39
Sousse,2/20/2024,33.6,100,15.8,377.11
Sfax,7/15/2024,30.1,62,14.2,496.67
Tunis,11/30/2024,26.6,33,16,424.22
Sfax,5/15/2024,43.6,78,17.6,373.13
Sousse,10/29/2024,34.4,73,0.8,364.8
Sfax,4/30/2024,16.5,25,2,493.9
Sfax,6/1/2024,33.1,58,6.7,430.57
Nabeul,6/12/2024,11.7,51,10.2,440.46
Gabès,7/9/2024,vignt,90,18.8,360720
Sfax,8/31/2024,2391.2,28,11.5,447220
Gabès,3/29/2024,26.4,54,19,482030
Nabeul,11/28/2024,30.9,78,4.8,458.39
Tunis,5/5/2024,26.6,26,11,397920
Tunis,6/22/2024,32.4,100,3.5,437.47
Nabeul,11/24/2024,16.7,26,1.2,496.28
Sfax,9/1/2024,42.8,94,2.8,371.45
Nabeul,3/14/2024,29.8,48,3.7,378.19
Gabès,2/17/2024,28.4,89,16.8,414.97
Nabeul,1/17/2025,42.6,47,1.5,405.1
Sousse,1/1/2025,20,89,16.8,495.68
Gabès,9/27/2024,30.2,55,7,380.06
Sousse,8/27/2024,14.7,,2.6,441.88
Sousse,11/7/2024,11,94,10,448.54
Tunis,4/5/2024,39.1,100,14.1,397.17
Gabès,8/5/2024,19.7,,15.2,362970
Gabès,8/13/2024,43.5,56,6.8,381.08
Sousse,8/2/2024,30.8,,12.1,492980
Sousse,6/19/2024,34.1,,10.3,495.92
Sousse,7/31/2024,35.3,24,13.4,384.57
Tunis,5/7/2024,38.2,,7.7,482590
Tunis,6/8/2024,25.1,22,6.7,416.48
Sfax,12/19/2024,30.6,71,5.7,423.65
Sousse,11/1/2024,vignt,63,18.1,466.07
Gabès,2/2/2024,36.6,28,5.1,489.01
Sousse,11/25/2024,22.6,83,13.5,447.37
Sousse,2/10/2024,30.5,35,2.6,462.17
Sousse,8/18/2024,32.7,64,9.1,468.8
Nabeul,10/20/2024,28.9,89,1.5,384.69
Sousse,10/9/2024,11.4,78,18.5,375.17
Gabès,11/7/2024,22.3,78,19.4,359.02
Gabès,4/9/2024,20.7,39,9,397.19
Sfax,12/7/2024,43.5,41,19.9,374.67
Sfax,2/20/2024,22.4,50,4.5,393.61
Nabeul,7/21/2024,vignt,62,15.5,354720
Sfax,6/14/2024,27.3,98,3.6,358.16
Tunis,8/12/2024,26.3,42,18.2,436.33
Nabeul,3/8/2024,36.1,38,7,438.98
Sfax,3/4/2024,43.3,56,1.5,369.05
Gabès,8/24/2024,27.3,70,1.4,392.76
Sfax,10/21/2024,43.4,26,15.2,400.4
Gabès,9/2/2024,18.8,89,13.8,413.61
Nabeul,7/16/2024,25.8,63,8.7,409.52
Sousse,11/27/2024,41.5,67,14.7,449.1
Sfax,2/25/2024,36.8,34,3.1,456.56
Tunis,10/24/2024,34.9,77,14.2,425.24
Sfax,5/31/2024,19.7,66,4.6,477.1
Nabeul,10/30/2024,16.3,46,12.8,440.15
Sousse,4/13/2024,11.2,93,5.2,395.84
Sousse,5/9/2024,10.6,36,12.9,403.05
Sfax,11/24/2024,28,67,13.3,451.74
Nabeul,11/15/2024,21.1,62,18.8,381.09
Nabeul,3/12/2024,37.3,24,17,489.12
Sousse,7/20/2024,11.4,40,16.3,498.98
Tunis,5/18/2024,28.2,80,3.9,460.39
Sfax,8/16/2024,20.8,46,2.9,392.72
Sfax,3/27/2024,21.6,97,7.2,388.55
Gabès,3/22/2024,29,22,10.3,406.53
Nabeul,1/26/2024,15.3,60,2.5,440.65
Sfax,3/5/2024,33.7,33,12.1,430.65
Tunis,9/18/2024,vignt,27,5.5,361.83
Nabeul,4/28/2024,18.9,89,13.8,420.14
Tunis,6/25/2024,826,88,15.3,451
Gabès,11/3/2024,12.6,77,13.1,406.56
Sfax,5/28/2024,242.2,36,15.3,374.75
Gabès,1/3/2025,20.2,79,10.9,424.84
Nabeul,4/19/2024,22.2,57,0.6,435.72
Gabès,3/21/2024,41.9,73,13.2,386.8
Tunis,1/19/2024,322,32,6.3,362.35
Sousse,5/5/2024,vignt,,3.5,376900
Sfax,12/29/2024,vignt,,13.4,456.55
Sousse,4/18/2024,29.3,59,14.5,409.82
Tunis,2/20/2024,28.8,84,18.9,378.97
Sfax,1/12/2025,29.2,92,2.5,489.26
Sousse,4/16/2024,28.4,31,6.2,410.64
Gabès,5/20/2024,25,74,12.1,397.95
Sousse,7/18/2024,23.8,50,14.9,381.85
Gabès,3/17/2024,28.4,28,16.2,366.96
Sousse,11/29/2024,vignt,61,6,383.97
Gabès,4/22/2024,42.7,72,10.2,485.52
Sfax,3/15/2024,16.7,91,14.8,420.29
Gabès,5/28/2024,36.1,31,11.9,362.81
Nabeul,4/16/2024,vignt,73,11.6,423.66
Sfax,10/26/2024,29.1,78,17.6,441.54
Nabeul,11/17/2024,11.8,32,13.2,475.36
Tunis,12/22/2024,30.6,96,8.4,403.5
Sfax,1/9/2025,22.4,41,11,416.85
Gabès,9/7/2024,24.3,32,6.8,416.34
Nabeul,4/15/2024,15.7,77,7.8,379.29
Nabeul,9/24/2024,1528.1,67,3.1,372950
Gabès,12/31/2024,21.3,86,0.8,434.49
Sousse,3/19/2024,19.4,57,19.2,384.45
Gabès,10/14/2024,29.4,35,8.8,451.4
Nabeul,3/31/2024,36.6,64,19,412.91
Gabès,4/1/2024,27.7,,9.9,456.52
Sousse,1/23/2024,17.3,81,2.7,448.86
Nabeul,7/15/2024,vignt,,8.6,433.49
Gabès,8/31/2024,vignt,29,8.3,362.65
Sfax,1/10/2025,18.1,81,17.8,351.27
Sfax,12/6/2024,12.1,62,11.2,459.33
Nabeul,6/29/2024,29.8,75,1.9,459.72
Sfax,9/11/2024,35.6,87,18.2,477.59
Sfax,7/11/2024,16.3,74,5.7,359.41
Tunis,10/31/2024,282,,8.5,422.6
Tunis,2/15/2024,834.2,,17.2,354.97
Sousse,2/11/2024,42.8,97,12.5,480.24
Sfax,1/24/2024,36.9,65,10.6,428.7
Nabeul,12/1/2024,10.3,63,16.2,406.6
Nabeul,4/13/2024,28.7,68,9.3,377.23
Tunis,4/21/2024,2575.2,97,11.9,452110
Nabeul,1/25/2024,11.1,20,13.9,463.61
Tunis,8/7/2024,24.6,99,5.8,455.33
Sousse,4/27/2024,26.5,27,5.4,485.65
Sfax,6/1/2024,38.2,80,12.2,371.23
Sousse,1/8/2025,945,,8.4,498440
Tunis,3/6/2024,vignt,,15.1,398000
Gabès,4/16/2024,32.9,56,9,401.04
Gabès,6/2/2024,42,87,3.9,361.67
Sfax,8/27/2024,44.7,43,8.1,464.13
Gabès,12/21/2024,29.6,21,12.9,426.41
Tunis,12/13/2024,30.5,53,6.5,351.35
Sfax,1/22/2024,22.1,56,2.3,395.55
Tunis,3/16/2024,18.2,54,2.1,458.6
Sousse,4/1/2024,18.5,27,6.3,469.55
Nabeul,12/18/2024,23.7,98,8.2,464.65
Tunis,1/20/2024,12.3,52,5.3,420.21
Sousse,10/2/2024,16.6,73,17.9,494.08
Nabeul,10/7/2024,26.1,38,17.7,389.6
Gabès,3/27/2024,15.1,36,3.3,473.12
Nabeul,2/23/2024,44.3,43,18.2,475.93
Gabès,12/8/2024,305.1,79,0.8,463.81
Gabès,4/7/2024,43.8,37,3.1,406.09
Sfax,12/4/2024,41.6,29,1.7,434.4
Nabeul,9/6/2024,22.8,47,18.9,437.62
Sfax,6/30/2024,vignt,,8.1,356.62
Gabès,3/14/2024,39.6,27,7.6,398.1
Nabeul,5/22/2024,35.5,46,5.8,424.16
Tunis,4/29/2024,18.7,69,13.2,378.15
Tunis,1/10/2025,14.3,57,3.1,463.9
Nabeul,5/17/2024,17.8,79,10.1,460.91
Gabès,5/29/2024,1216.8,,9.1,395160
Sfax,9/15/2024,279.5,84,19.5,399.93
Gabès,8/23/2024,32.8,31,13.8,419.16
Sfax,1/20/2024,32.3,28,9.7,460.52
Sfax,7/25/2024,31.3,100,14.8,375.71
Tunis,3/4/2024,926.5,,18.4,352730
Nabeul,11/28/2024,14.1,80,15,409.44
Tunis,9/18/2024,20.8,85,2.1,369
Tunis,3/16/2024,18.3,55,8.8,396.56
Sfax,11/19/2024,33.8,62,6.2,492.99
Sfax,11/24/2024,12.8,65,18.5,368.2
Sousse,7/2/2024,29.2,88,16.4,406.17
Gabès,5/25/2024,36.9,29,15.4,357.48
Nabeul,5/26/2024,16.7,44,15.2,383.46
Gabès,7/11/2024,vignt,36,10.4,483.84
Nabeul,4/3/2024,11.9,68,15.1,437.85
Tunis,5/17/2024,40.7,53,16.8,470.21
Sfax,11/23/2024,22.4,50,6.5,364.8
Tunis,7/31/2024,1069.5,88,15.7,409.49
Gabès,10/11/2024,29,20,11.3,425.31
Gabès,9/13/2024,40.5,30,7.9,386.67
Gabès,1/9/2025,44,77,6,399.99
Nabeul,1/15/2025,17.1,33,1.7,385.18
Sousse,3/17/2024,12.4,54,19.2,403.25
Gabès,2/27/2024,24.2,87,2.9,460.81
Sfax,1/10/2025,33.6,66,12.9,440.73
Tunis,10/19/2024,27.3,68,18,472.63
Tunis,6/26/2024,16.9,68,19.8,445.88
Nabeul,6/30/2024,26.7,29,3.1,383.96
Sousse,11/14/2024,41.9,90,15.3,496210
Sfax,11/28/2024,20.1,59,8.8,367.63
Sfax,2/13/2024,43.7,68,17.1,477.01
Sfax,12/20/2024,14.2,28,5,372220
Nabeul,12/10/2024,19.7,71,9.1,436.79
Nabeul,4/25/2024,31.1,53,1.4,497.82
Sousse,6/25/2024,31.6,23,11.5,449.16
Sousse,10/10/2024,42.8,51,16.5,368.9
Sousse,12/29/2024,40.2,65,7.3,384.55
Sousse,7/23/2024,18.4,52,19.8,350.17
Tunis,5/30/2024,vignt,,18.6,364850
Nabeul,6/29/2024,31.4,60,6,477.63
Tunis,9/8/2024,10.7,60,11.7,496.03
Gabès,12/28/2024,39.5,84,7.6,363.44
Tunis,1/25/2024,17.8,74,6.3,392.17
Sousse,11/4/2024,17.9,81,6.9,477.36
Sousse,1/3/2025,18.7,36,11.2,450290
Nabeul,8/16/2024,vignt,52,9.1,409.92
Tunis,5/31/2024,11.3,40,14.2,428.59
Tunis,9/23/2024,42.6,47,6.4,483.1
Sousse,3/10/2024,23.4,24,11.9,419.2
Nabeul,1/31/2024,35.9,90,13.7,451.3
Sousse,6/28/2024,32.5,100,15.3,394.23
Sfax,8/21/2024,26.5,82,8.6,404.24
Tunis,6/16/2024,33.3,32,13.5,465.25
Nabeul,11/4/2024,31.1,,4.4,450.06
Nabeul,1/9/2025,42.8,49,7.4,407.51
Gabès,7/25/2024,42.1,65,19.9,428.28
Sousse,6/24/2024,39.6,93,5.2,365.74
Nabeul,4/15/2024,11.8,40,13.9,479.71
Sousse,3/20/2024,16.4,32,8.2,449.56
Sfax,4/30/2024,13.6,31,9.8,445.55
Sfax,8/30/2024,35.1,94,6.3,351.71
Sfax,6/25/2024,18.8,66,12.7,393.69
Tunis,8/10/2024,16.1,71,13.1,470.74
Tunis,12/29/2024,22.9,91,13.9,426.15
Tunis,11/11/2024,31.9,81,17.8,392.52
Tunis,1/13/2025,26.7,78,14.4,387.95
Nabeul,3/7/2024,33.5,79,8.3,494.81
Gabès,4/10/2024,41.8,49,18.2,369.49
Sousse,3/9/2024,27.3,70,13.5,478.36
Gabès,12/9/2024,37.9,,4.2,391120
Sfax,7/1/2024,23.7,84,6.3,428.77
Sousse,12/29/2024,44.7,92,10.9,489.53
Sfax,2/28/2024,vignt,,16.4,385.68
Gabès,11/17/2024,39.6,70,19.7,355.62
Nabeul,1/29/2024,21.4,59,17.6,420.11
Tunis,9/13/2024,19.5,79,3.2,492.72
Nabeul,6/19/2024,17.7,56,18.1,455.61
Sfax,1/31/2024,32.4,84,14.5,354870
Sfax,2/24/2024,32.7,22,18.9,355.46
Tunis,6/30/2024,26.3,40,17.6,428.58
Sousse,5/22/2024,11.8,68,14.3,431.91
Sfax,7/8/2024,vignt,,16.1,392.8
Gabès,10/23/2024,37.6,28,4.5,430.19
Sfax,9/14/2024,39,60,2.9,403.63
Tunis,10/9/2024,37.8,56,5.8,454.42
Sousse,3/24/2024,26.5,81,11.1,352.27
Sousse,3/5/2024,13.8,54,14.9,385.78
Sfax,6/19/2024,14.1,63,7.9,471.77
Gabès,10/1/2024,11.3,24,10.6,385.19
Sfax,12/17/2024,44.1,78,2.7,431.71
Sfax,10/4/2024,28.1,94,11.6,454.91
Gabès,5/12/2024,34.7,41,14.8,460.44
Nabeul,2/2/2024,12.5,45,2,394.19
Tunis,6/24/2024,22.5,20,1,401.71
Sfax,9/19/2024,32.7,73,5.9,461.73
Sfax,6/5/2024,41.6,83,13,390.38
Nabeul,2/23/2024,37.8,40,5.5,416.12
Tunis,3/31/2024,vignt,85,6.8,496.53
Nabeul,10/27/2024,18.2,86,15.7,473.92
Gabès,7/25/2024,29,92,3.6,390.15
Tunis,4/13/2024,34.4,61,12.7,433.09
Tunis,1/20/2024,34.8,90,13.3,492.09
Sousse,3/6/2024,37.2,,19.7,497.43
Gabès,5/2/2024,35.7,30,6.2,483.25
Sfax,9/11/2024,39.2,50,8.6,446.42
Sousse,6/27/2024,40.1,91,19.7,403.53
Gabès,9/13/2024,42.6,78,9.4,453.93
Nabeul,4/20/2024,26.1,21,1.3,476.52
Sousse,6/29/2024,37.3,32,15,495.35
Sfax,8/15/2024,31.1,,15.7,399250
Sfax,1/18/2024,22.3,71,17.6,366.72
Tunis,8/4/2024,42.5,50,19.6,422.53
Nabeul,7/1/2024,37.1,28,1.2,415.36
Tunis,1/21/2024,vignt,84,6.6,447.94
Tunis,8/21/2024,28.1,58,15.1,494.09
Sousse,11/5/2024,30.2,31,12.7,488.08
Sfax,5/30/2024,25.8,31,7.6,403.46
Gabès,10/20/2024,18.6,60,8.7,407090
Nabeul,1/30/2024,34.5,81,2.8,361.39
Gabès,11/2/2024,12.4,49,0.5,494.51
Gabès,7/17/2024,41.3,95,3.6,454990
Tunis,8/22/2024,40.4,59,16.2,385.57
Sousse,10/17/2024,vignt,30,12.8,374.98
Sousse,6/26/2024,34.2,,2.1,393.91
Nabeul,10/25/2024,13.4,68,1.2,464.8
Sousse,5/13/2024,24.1,42,7.7,476.72
